,S1_PM10,S1_PM25,S1_SO2,S1_NO2,S1_NOX,S1_NO,OUT
3598,95.24,33.04,2.13,73.45,84.4,10.95,3
3599,83.92,21.82,2.2,55.95,60.02,4.07,3
3600,72.73,24.75,2.19,70.8,77.65,6.85,3
3601,59.91,26.99,2.22,73.35,81.51,8.16,3
3602,52.48,27.62,2.13,70.91,81.74,10.83,3
3603,50.93,35.02,2.94,85.28,113.79,28.51,3
3604,60.26,40.49,3.36,70.54,88.56,18.02,4
3605,59.25,55.91,3.52,62.55,82.81,20.26,3
3606,65.01,53.2,5.39,85.87,117.58,31.71,3
3607,53.9,48.11,4.6,89.02,116.95,27.93,2
3608,45.66,28.08,4.12,90.07,115.44,25.37,2
3609,45.77,17.96,3.58,65.06,75.97,10.91,3
3610,56.37,22.46,3.23,68.54,82.75,14.21,3
3611,66.1,22.49,3.35,51.23,59.47,8.24,3
3612,70.73,16.15,3.06,58.68,66.88,8.2,3
3613,71.51,12.62,2.04,38.38,41.8,3.42,3
3614,70.85,9.04,2.18,70.0,80.06,10.06,4
3615,91.09,9.37,3.17,178.02,295.66,117.64,4
3616,79.69,15.37,3.36,203.96,359.55,155.59,3
3617,56.47,32.92,3.21,199.13,357.25,158.12,3
3618,82.88,38.41,2.98,177.51,321.79,144.28,3
3619,73.27,50.54,2.5,136.39,220.0,83.61,3
3620,79.33,49.82,3.29,97.64,138.21,40.57,4
3621,94.97,31.11,3.46,105.09,163.69,58.6,3
3622,85.9,32.3,3.26,81.78,104.23,22.45,3
3623,75.13,29.85,3.05,81.22,106.09,24.87,3
3624,69.98,20.59,2.83,73.94,90.62,16.68,3
3625,71.42,15.15,2.82,58.61,65.74,7.13,3
3626,70.21,11.63,3.45,90.17,130.38,40.21,3
3627,70.26,21.45,4.02,129.58,234.76,105.18,3
3628,74.7,33.08,5.07,107.99,183.2,75.21,4
3629,91.94,59.87,8.44,116.6,184.83,68.23,4
3630,100.85,76.04,7.9,63.99,84.21,20.22,3
3631,85.45,53.77,8.92,29.79,35.42,5.63,3
3632,68.02,29.56,8.17,26.71,31.1,4.39,3
3633,63.8,17.83,8.75,21.24,24.75,3.51,3
3634,59.93,16.9,6.32,22.28,25.6,3.32,3
3635,55.97,23.41,5.87,27.85,31.54,3.69,2
3636,29.91,10.58,5.02,43.69,56.57,12.88,2
3637,36.28,8.61,5.15,45.92,56.57,10.65,3
3638,57.43,11.08,5.71,46.35,52.68,6.33,3
3639,76.19,22.48,5.39,42.84,47.01,4.17,3
3640,76.86,22.69,5.29,56.0,61.61,5.61,3
3641,76.42,14.36,4.8,80.81,88.7,7.89,3
3642,84.26,12.17,4.61,98.18,119.55,21.37,3
3643,89.62,18.1,4.89,131.86,212.21,80.35,4
3644,93.34,26.13,5.45,109.79,175.06,65.27,4
3645,95.47,32.54,5.0,93.89,133.64,39.75,3
3646,87.54,35.71,4.82,90.15,126.18,36.03,3
3647,81.26,28.98,4.04,75.53,91.58,16.05,3
3648,77.48,37.95,3.87,67.36,77.61,10.25,3
3649,68.41,39.77,4.04,70.21,89.75,19.54,3
3650,64.6,25.3,4.21,75.39,102.92,27.53,3
3651,68.76,32.34,4.62,70.03,86.86,16.83,3
3652,61.34,39.08,4.1,62.24,68.63,6.39,2
3653,41.53,27.9,3.61,72.83,92.85,20.02,2
3654,35.05,17.74,4.13,91.25,144.82,53.57,3
3655,44.86,26.81,4.59,100.74,173.58,72.84,2
3656,26.0,19.19,4.64,27.55,29.08,1.53,2
3657,22.92,18.77,4.31,22.83,23.97,1.14,1
3658,18.72,12.72,4.46,22.51,23.74,1.23,1
3659,15.91,10.5,4.1,16.95,17.51,0.56,1
3660,17.02,8.67,4.36,15.99,16.61,0.62,2
3661,17.39,7.42,3.91,52.78,70.01,17.23,2
3662,22.07,6.2,4.41,81.93,121.85,39.92,2
3663,35.71,18.86,5.39,66.93,105.11,38.18,3
3664,39.13,35.66,5.17,31.64,42.05,10.41,2
3665,42.12,28.32,6.46,23.33,29.54,6.21,2
3666,29.66,25.26,6.47,20.38,24.52,4.14,2
3667,20.76,17.38,5.74,24.18,29.98,5.8,1
3668,16.51,12.18,5.01,30.14,35.78,5.64,1
3669,23.72,12.54,4.46,26.72,32.07,5.35,3
3670,32.29,7.68,4.74,118.3,171.14,52.84,3
3671,55.23,11.01,5.36,158.18,283.71,125.53,3
3672,70.58,24.55,4.87,142.43,255.12,112.69,3
3673,73.61,38.92,5.07,150.1,282.52,132.42,3
3674,80.82,43.65,4.81,107.2,168.26,61.06,3
3675,87.45,36.14,5.29,109.08,178.82,69.74,3
3676,84.94,31.86,3.89,86.39,123.05,36.66,3
3677,76.73,29.0,3.11,72.8,95.83,23.03,3
3678,73.5,38.43,3.18,67.37,84.06,16.69,3
3679,76.29,37.02,2.97,57.23,67.11,9.88,3
3680,71.11,26.04,3.19,54.73,62.97,8.24,3
3681,55.04,23.39,3.36,50.76,57.67,6.91,2
3682,42.57,22.06,3.02,63.28,90.06,26.78,3
3683,40.44,34.28,3.51,106.87,202.51,95.64,3
3684,57.99,44.52,4.28,125.89,245.95,120.06,4
3685,72.24,58.29,5.37,129.29,230.12,100.83,4
3686,72.97,69.68,5.78,122.95,191.19,68.24,4
3687,71.0,62.98,4.89,95.38,134.1,38.72,3
3688,64.18,48.19,4.49,57.31,72.77,15.46,3
3689,49.1,30.79,4.7,24.58,28.61,4.03,2
3690,47.16,18.79,4.75,27.39,31.89,4.5,2
3691,47.94,12.91,4.49,27.0,30.7,3.7,2
3692,40.77,11.89,3.98,31.35,35.41,4.06,2
3693,42.86,14.72,4.06,71.1,85.01,13.91,3
3694,54.86,13.05,4.58,162.14,253.19,91.05,3
3695,72.92,25.77,4.77,164.42,287.23,122.81,4
3696,52.12,34.17,5.16,208.57,413.59,205.02,3
3697,32.63,21.04,4.56,182.37,351.85,169.48,3
3698,36.33,19.02,4.29,146.53,265.43,118.9,3
3699,45.28,16.16,4.31,116.04,188.22,72.18,3
3700,57.36,38.62,3.16,104.31,163.31,59.0,4
3701,97.86,36.54,2.92,79.77,104.4,24.63,3
3702,87.42,41.38,2.46,72.36,87.53,15.17,3
3703,77.22,45.36,2.38,65.62,74.56,8.94,3
3704,68.47,37.56,2.43,69.27,84.91,15.64,3
3705,61.2,22.34,2.63,66.43,80.11,13.68,3
3706,58.73,15.41,2.28,88.48,142.15,53.67,3
3707,60.86,17.45,3.17,132.62,248.86,116.24,3
3708,72.86,41.76,4.3,139.64,266.4,126.76,4
3709,79.18,66.5,4.86,116.03,191.96,75.93,4
3710,77.22,55.19,5.24,133.91,212.2,78.29,3
3711,86.46,49.88,5.78,112.23,152.14,39.91,3
3712,88.44,54.71,7.09,55.03,68.33,13.3,3
3713,70.4,39.53,9.7,31.58,36.43,4.85,3
3714,62.57,30.34,8.57,44.75,51.35,6.6,3
3715,51.68,30.7,7.2,42.68,48.83,6.15,3
3716,50.2,24.0,7.47,89.35,111.55,22.2,4
3717,74.64,17.98,8.04,283.76,572.33,288.57,4
3718,61.78,46.07,8.36,387.26,853.21,465.95,4
3719,75.2,64.52,6.96,306.59,668.96,362.37,4
3720,103.97,66.49,6.15,235.05,504.01,268.96,4
3721,93.2,56.17,5.5,181.22,375.77,194.55,4
3722,74.28,56.69,4.68,164.22,335.4,171.18,3
3723,56.24,44.19,4.35,130.72,239.98,109.26,3
3724,40.43,24.43,3.05,137.39,257.87,120.48,3
3725,69.58,35.86,1.89,93.47,143.76,50.29,4
3726,105.85,43.46,2.13,88.07,132.76,44.69,4
3727,100.19,38.2,1.92,98.79,160.09,61.3,4
3728,94.26,30.86,1.66,91.69,147.07,55.38,4
3729,93.13,37.15,2.34,95.88,161.78,65.9,3
3730,86.78,31.07,2.17,100.32,174.0,73.68,3
3731,81.17,19.21,1.87,128.63,245.72,117.09,3
3732,88.92,43.46,2.45,145.12,283.71,138.59,3
3733,81.42,49.2,3.14,164.12,299.24,135.12,3
3734,70.13,16.17,3.96,190.93,329.17,138.24,4
3735,68.68,63.84,4.56,181.35,280.47,99.12,4
3736,105.32,59.09,5.01,140.11,187.53,47.42,4
3737,90.95,43.17,4.54,100.71,125.45,24.74,3
3738,85.35,38.65,3.91,51.56,59.82,8.26,3
3739,85.29,33.98,3.56,48.45,55.0,6.55,3
3740,84.24,31.56,3.4,50.97,57.36,6.39,3
3741,89.05,27.78,4.02,198.92,361.11,162.19,5
3742,62.33,26.22,6.24,409.89,911.73,501.84,4
3743,68.99,43.51,3.92,222.77,432.09,209.32,4
3744,91.08,58.2,3.7,176.71,321.85,145.14,4
3745,85.31,63.75,3.93,202.1,400.16,198.06,4
3746,78.4,69.32,3.76,209.66,428.95,219.29,4
3747,74.64,64.15,3.18,157.98,303.59,145.61,3
3748,67.05,41.35,2.08,114.06,199.07,85.01,2
3749,49.98,21.6,1.49,85.07,124.22,39.15,2
3750,37.49,15.33,1.46,81.44,118.44,37.0,3
3751,57.99,35.8,1.12,72.51,99.93,27.42,4
3752,93.53,30.48,0.98,69.09,92.98,23.89,3
3753,83.43,27.53,1.03,64.42,83.25,18.83,3
3754,66.54,23.84,1.52,95.13,162.02,66.89,4
3755,92.79,28.27,2.37,31.5,35.34,3.84,3
3756,83.85,21.74,1.9,40.75,45.72,4.97,3
3757,72.43,25.5,1.84,73.72,87.49,13.77,3
3758,34.5,10.28,5.13,105.23,133.33,28.1,2
3759,34.29,11.74,4.96,61.37,72.5,11.13,3
3760,60.38,31.24,4.04,41.24,47.92,6.68,4
3761,92.57,19.04,3.9,38.78,44.23,5.45,3
3762,88.51,21.61,3.56,59.63,68.47,8.84,3
3763,88.34,28.18,3.69,144.04,230.38,86.34,3
3764,55.8,26.12,4.11,156.06,259.38,103.32,3
3765,43.63,31.46,4.94,160.35,279.86,119.51,4
3766,62.12,56.94,4.66,163.1,291.94,128.84,3
3767,74.17,42.42,4.81,169.64,318.51,148.87,4
3768,87.74,51.92,5.69,302.08,664.97,362.89,4
3769,87.81,66.45,6.68,383.5,882.0,498.5,4
3770,86.84,52.06,5.97,367.52,847.37,479.85,4
3771,93.2,67.64,5.96,302.1,682.62,380.52,4
3772,85.26,50.93,5.35,259.81,574.55,314.74,3
3773,56.42,48.64,4.75,164.55,338.29,173.74,4
3774,88.34,57.7,4.59,141.05,276.81,135.76,4
3775,91.5,83.24,4.18,122.52,227.44,104.92,4
3776,80.01,66.18,3.79,122.23,231.0,108.77,3
3777,70.67,54.74,4.32,187.31,400.0,212.69,3
3778,64.12,51.22,6.19,141.34,279.56,138.22,3
3779,68.05,32.4,6.92,125.79,229.47,103.68,4
3780,71.18,66.63,9.98,122.42,198.54,76.12,4
3781,104.75,53.8,6.74,89.56,123.4,33.84,4
3782,100.21,31.06,5.39,79.84,102.15,22.31,4
3783,91.99,23.04,3.2,37.03,43.63,6.6,3
3784,85.22,17.91,2.58,36.18,42.48,6.3,3
3785,72.9,12.32,2.22,41.44,48.53,7.09,3
3786,67.72,12.2,2.65,54.13,63.66,9.53,3
3787,74.96,19.41,2.85,131.28,197.58,66.3,4
3788,86.4,20.06,4.13,233.55,468.72,235.17,4
3789,81.42,19.71,3.83,240.64,505.1,264.46,3
3790,46.29,38.67,3.0,173.66,345.13,171.47,3
3791,57.12,45.16,2.84,127.45,226.35,98.9,3
3792,84.04,48.04,5.43,171.45,337.23,165.78,4
3793,90.85,71.33,4.86,153.51,293.73,140.22,4
3794,82.76,74.29,4.5,112.11,192.66,80.55,3
3795,53.86,52.88,5.74,162.58,323.03,160.45,3
3796,45.55,42.55,5.24,118.65,215.13,96.48,3
3797,47.66,34.16,4.78,124.98,235.97,110.99,2
3798,44.9,20.55,4.79,81.49,132.72,51.23,3
3799,57.67,32.7,5.2,106.39,195.89,89.5,4
3800,99.08,31.46,6.94,191.71,410.53,218.82,4
3801,105.11,39.0,5.86,249.87,562.06,312.19,3
3802,69.82,52.93,6.66,167.07,343.68,176.61,4
3803,68.68,60.91,8.67,179.61,336.37,156.76,4
3804,72.52,64.04,8.1,122.96,190.62,67.66,3
3805,70.5,45.8,5.1,42.94,53.74,10.8,4
3806,68.81,59.88,3.26,25.39,30.15,4.76,3
3807,85.35,39.58,3.06,23.14,27.61,4.47,3
3808,77.56,32.02,2.52,23.16,28.16,5.0,3
3809,59.87,26.56,2.49,24.4,29.16,4.76,3
3810,56.34,16.7,2.26,32.82,40.47,7.65,3
3811,77.92,16.31,1.82,60.21,73.4,13.19,3
3812,80.33,18.69,2.49,67.39,82.16,14.77,3
3813,85.84,17.96,2.56,66.5,81.12,14.62,3
3814,77.69,19.04,3.0,158.6,295.28,136.68,3
3815,55.32,20.92,2.62,110.78,179.9,69.12,3
3816,52.08,28.48,1.99,51.88,63.5,11.62,3
3817,37.88,36.46,1.79,35.5,41.87,6.37,3
3818,62.38,29.66,2.63,36.21,40.72,4.51,4
3819,94.26,24.42,2.56,41.34,45.25,3.91,3
3820,84.69,20.36,2.52,17.6,18.19,0.59,3
3821,76.8,18.6,6.35,35.43,37.67,2.24,3
3822,68.32,16.57,6.43,27.52,28.45,0.93,3
3823,65.94,11.4,3.47,25.05,25.92,0.87,3
3824,58.82,31.74,4.14,42.33,54.29,11.96,3
3825,61.99,41.6,3.74,46.82,54.23,7.41,3
3826,75.14,38.61,4.44,67.02,99.08,32.06,3
3827,72.24,41.02,4.15,33.59,44.51,10.92,3
3828,78.71,36.44,4.08,22.35,27.41,5.06,3
3829,88.56,26.39,4.08,23.09,29.17,6.08,3
3830,79.39,17.24,3.93,23.31,28.47,5.16,3
3831,78.14,11.86,3.53,23.59,28.45,4.86,3
3832,83.75,9.17,3.23,26.68,32.55,5.87,3
3833,78.45,8.54,3.11,36.06,43.24,7.18,3
3834,71.86,10.19,3.31,60.77,72.76,11.99,3
3835,89.18,16.14,3.74,132.2,211.73,79.53,3
3836,62.33,26.66,3.97,137.58,242.93,105.35,3
3837,35.36,19.15,3.39,112.95,191.08,78.13,3
3838,43.2,41.71,3.58,132.11,243.22,111.11,3
3839,64.74,52.8,3.16,89.8,144.15,54.35,3
3840,56.9,44.39,3.57,99.99,169.78,69.79,3
3841,54.72,32.18,2.73,86.01,135.75,49.74,3
3842,56.11,28.01,2.41,68.11,92.87,24.76,3
3843,53.41,21.65,2.31,62.88,80.96,18.08,2
3844,43.36,17.0,1.87,51.33,58.93,7.6,3
3845,56.2,47.71,2.04,57.16,70.33,13.17,4
3846,93.42,50.15,2.35,61.13,84.82,23.69,3
3847,89.36,46.37,2.23,65.67,96.19,30.52,3
3848,82.68,40.64,2.4,72.82,114.95,42.13,3
3849,77.36,42.84,3.0,84.52,141.31,56.79,4
3850,73.11,60.23,4.63,100.85,167.97,67.12,4
3851,84.68,68.41,5.17,119.49,194.19,74.7,3
3852,73.16,54.07,5.56,96.74,138.55,41.81,3
3853,67.36,12.24,5.03,60.7,78.1,17.4,3
3854,58.85,49.87,5.25,46.81,57.76,10.95,4
3855,95.06,32.28,5.76,20.81,24.64,3.83,3
3856,80.11,18.32,5.12,25.77,30.04,4.27,3
3857,72.69,17.75,4.23,39.95,45.48,5.53,3
3858,88.58,23.12,4.27,93.5,119.76,26.26,3
3859,56.1,27.52,4.48,146.27,226.35,80.08,3
3860,33.3,31.32,4.55,178.52,324.82,146.3,3
3861,60.39,47.91,3.74,141.02,248.45,107.43,3
3862,52.33,44.98,3.02,124.13,211.23,87.1,3
3863,52.38,29.46,3.08,88.97,130.46,41.49,3
3864,67.47,24.69,3.22,93.89,139.68,45.79,3
3865,89.25,47.12,3.11,60.41,73.3,12.89,3
3866,70.68,49.51,4.89,91.05,127.62,36.57,4
3867,98.84,57.56,4.49,169.77,351.82,182.05,4
3868,96.01,70.67,4.68,103.48,170.87,67.39,4
3869,90.58,59.0,5.19,143.95,244.13,100.18,3
3870,89.89,42.85,4.92,124.37,188.3,63.93,3
3871,88.43,30.76,4.7,101.78,142.45,40.67,4
3872,94.54,25.38,4.75,72.6,91.47,18.87,3
3873,88.24,21.72,4.66,58.67,70.36,11.69,3
3874,78.6,14.74,4.49,35.25,39.95,4.7,3
3875,79.47,12.34,4.13,60.64,71.44,10.8,4
3876,90.57,26.24,4.03,121.96,169.52,47.56,4
3877,74.3,29.63,4.98,202.53,381.12,178.59,4
3878,35.6,23.82,4.96,221.66,454.34,232.68,4
3879,34.88,29.22,5.47,257.09,561.65,304.56,4
3880,34.88,29.22,5.47,257.09,561.65,304.56,4
3881,56.46,56.03,7.08,179.81,367.03,187.22,4
3882,65.62,65.07,7.04,121.29,213.59,92.3,2
3883,27.21,24.14,4.66,62.42,75.41,12.99,3
3884,62.4,28.34,5.92,95.01,138.65,43.64,3
3885,57.82,50.66,5.66,60.27,75.06,14.79,3
3886,78.54,35.52,4.37,21.64,25.39,3.75,3
3887,61.29,20.87,4.41,24.77,29.55,4.78,3
3888,55.18,14.2,4.52,32.79,38.0,5.21,2
3889,47.44,14.87,4.41,40.51,46.42,5.91,3
3890,50.68,17.14,4.55,83.1,98.72,15.62,3
3891,71.0,13.79,5.0,148.25,235.26,87.01,4
3892,93.63,19.77,4.64,112.82,168.78,55.96,3
3893,87.03,31.06,4.59,117.35,186.52,69.17,3
3894,63.42,34.46,4.63,113.54,180.26,66.72,3
3895,43.62,30.94,4.93,147.05,276.61,129.56,3
3896,22.07,20.93,4.32,129.87,234.8,104.93,3
3897,51.68,17.18,5.43,95.28,149.17,53.89,4
3898,90.36,27.46,5.15,77.64,108.0,30.36,4
3899,94.63,31.32,4.78,69.93,96.21,26.28,3
3900,79.99,37.83,5.8,97.68,141.05,43.37,3
3901,77.27,30.32,5.8,68.18,89.32,21.14,4
3902,90.0,35.35,7.14,118.65,164.47,45.82,3
3903,64.6,39.57,7.13,125.56,179.25,53.69,2
3904,33.85,24.11,6.6,69.38,83.71,14.33,3
3905,62.62,24.07,6.52,97.26,131.17,33.91,3
3906,55.07,27.32,6.37,96.28,131.15,34.87,3
3907,54.36,30.81,6.1,71.37,91.8,20.43,3
3908,87.09,27.25,5.41,33.94,40.04,6.1,3
3909,86.57,20.85,4.01,31.8,34.43,2.63,3
3910,76.07,19.06,4.46,55.17,59.76,4.59,3
3911,52.51,24.44,5.13,41.89,45.09,3.2,2
3912,35.24,21.94,4.81,23.16,24.67,1.51,2
3913,24.91,19.09,5.01,16.87,17.42,0.55,2
3914,29.68,19.1,5.02,18.6,19.47,0.87,2
3915,29.76,17.94,5.0,18.1,18.57,0.47,2
3916,18.38,17.13,4.77,17.8,18.54,0.74,2
3917,28.49,16.73,5.0,41.2,48.39,7.19,2
3918,31.41,16.58,4.66,70.8,95.32,24.52,2
3919,24.2,20.1,5.06,77.57,107.15,29.58,2
3920,32.51,23.46,5.11,67.74,91.07,23.33,2
3921,30.9,28.31,5.36,79.68,119.12,39.44,2
3922,30.02,8.56,5.64,20.88,25.57,4.69,2
3923,31.57,8.02,5.46,24.2,29.53,5.33,1
3924,22.12,8.0,5.65,24.19,28.18,3.99,1
3925,23.84,7.6,5.3,30.02,34.78,4.76,2
3926,32.24,12.2,5.47,70.5,88.14,17.64,4
3927,51.0,21.18,6.55,216.73,433.71,216.98,4
3928,76.01,39.28,6.71,246.58,524.3,277.72,4
3929,93.62,62.17,7.34,234.33,502.05,267.72,4
3930,97.48,68.55,5.43,113.08,193.99,80.91,4
3931,90.76,59.29,5.41,87.5,135.91,48.41,4
3932,91.06,68.22,5.77,109.42,201.79,92.37,4
3933,85.72,73.42,4.95,104.38,191.94,87.56,4
3934,82.63,71.4,4.73,81.93,136.25,54.32,4
3935,86.36,62.51,4.72,73.66,116.54,42.88,3
3936,86.66,40.01,4.38,61.69,86.42,24.73,3
3937,80.24,36.27,4.63,63.66,95.76,32.1,3
3938,74.86,43.55,4.82,66.02,108.71,42.69,3
3939,70.98,35.72,4.9,76.31,138.84,62.53,3
3940,69.59,43.2,5.37,84.06,158.29,74.23,3
3941,70.94,43.84,5.47,119.15,246.17,127.02,3
3942,67.72,48.52,5.18,88.39,154.93,66.54,3
3943,66.59,50.28,5.73,106.2,174.09,67.89,3
3944,65.51,44.01,5.58,100.23,154.09,53.86,3
3945,54.88,35.27,5.28,64.52,87.55,23.03,2
3946,46.93,21.03,5.32,64.15,84.35,20.2,3
3947,52.98,14.1,5.4,67.66,85.18,17.52,3
3948,62.25,13.68,5.97,72.88,84.59,11.71,3
3949,70.52,21.54,5.59,77.19,86.54,9.35,3
3950,78.65,25.48,5.73,160.84,251.19,90.35,4
3951,44.74,31.0,7.52,337.41,726.78,389.37,4
3952,54.85,34.46,7.74,345.48,755.89,410.41,4
3953,75.37,61.25,6.82,220.32,446.28,225.96,4
3954,82.87,63.96,7.65,312.0,707.32,395.32,4
3955,87.73,62.56,7.53,320.56,741.76,421.2,4
3956,86.6,55.23,5.93,171.51,367.89,196.38,3
3957,64.11,29.91,4.31,94.39,165.37,70.98,3
3958,50.02,35.91,3.2,53.09,66.7,13.61,3
3959,76.39,27.23,3.41,50.31,64.21,13.9,3
3960,63.22,29.13,3.25,24.1,27.09,2.99,3
3961,51.56,28.57,3.52,18.8,20.4,1.6,2
3962,46.53,29.05,3.46,15.91,17.25,1.34,2
3963,40.3,24.74,3.68,17.8,19.99,2.19,2
3964,39.0,16.44,3.29,25.11,29.28,4.17,2
3965,44.32,18.09,3.37,42.01,51.72,9.71,2
3966,42.08,24.04,3.69,29.79,38.52,8.73,2
3967,39.76,29.28,3.58,20.47,25.82,5.35,3
3968,51.02,25.18,3.63,23.41,30.08,6.67,2
3969,47.67,16.3,3.38,22.57,27.97,5.4,2
3970,41.57,11.59,3.11,22.75,28.18,5.43,2
3971,44.06,9.5,2.86,25.32,30.13,4.81,2
3972,47.31,11.29,3.21,26.08,31.74,5.66,3
3973,53.04,17.19,3.07,33.18,40.45,7.27,3
3974,57.73,27.85,3.31,44.51,52.5,7.99,3
3975,67.84,34.87,4.18,48.74,56.41,7.67,3
3976,84.83,35.68,3.33,33.64,38.26,4.62,3
3977,62.26,47.14,3.41,30.2,35.75,5.55,3
3978,52.04,44.15,3.32,44.21,52.72,8.51,3
3979,55.66,47.08,3.47,46.19,56.34,10.15,3
3980,54.62,42.75,3.54,35.72,42.66,6.94,3
3981,50.28,38.83,4.78,33.17,38.55,5.38,2
3982,42.22,29.33,4.44,14.53,15.85,1.32,2
3983,37.56,27.39,4.88,14.83,16.47,1.64,3
3984,73.01,30.14,5.07,21.21,22.52,1.31,3
3985,61.55,33.32,4.8,13.26,13.66,0.4,2
3986,27.86,23.38,4.5,15.57,16.39,0.82,2
3987,34.55,20.93,4.39,26.25,29.55,3.3,3
3988,35.56,31.28,4.42,62.39,81.02,18.63,3
3989,52.07,46.41,4.74,45.24,53.66,8.42,4
3990,79.06,61.83,5.11,39.4,46.89,7.49,3
3991,55.16,48.38,5.28,22.74,26.92,4.18,3
3992,44.8,35.21,5.12,18.98,23.39,4.41,3
3993,59.54,21.23,5.25,21.78,27.02,5.24,2
3994,48.33,14.84,5.39,23.33,27.87,4.54,3
3995,52.83,11.64,5.84,27.01,32.56,5.55,2
3996,43.64,10.03,5.87,26.87,31.0,4.13,2
3997,31.01,16.71,5.68,37.38,42.26,4.88,3
3998,61.2,39.6,6.09,40.21,45.6,5.39,3
3999,75.08,41.69,5.9,91.51,117.51,26.0,4
4000,56.15,55.08,6.45,127.66,197.89,70.23,4
4001,71.13,56.14,6.67,141.33,244.95,103.62,3
4002,75.91,33.0,6.23,159.84,309.99,150.15,3
4003,77.24,42.81,5.32,87.49,130.18,42.69,3
4004,72.67,37.63,5.42,85.35,132.15,46.8,3
4005,63.44,21.42,4.9,62.26,78.34,16.08,3
4006,57.49,39.11,5.28,64.72,76.86,12.14,4
4007,58.28,58.15,5.56,60.38,67.66,7.28,3
4008,58.72,51.37,5.7,65.08,81.32,16.24,3
4009,56.24,35.5,5.85,79.31,122.75,43.44,2
4010,49.35,29.06,5.74,76.83,110.59,33.76,3
4011,48.86,26.49,5.75,102.22,180.94,78.72,3
4012,56.24,38.86,5.93,114.7,208.14,93.44,3
4013,67.09,53.89,6.93,134.06,247.02,112.96,4
4014,80.68,59.04,6.97,106.21,167.2,60.99,3
4015,77.56,50.11,6.92,73.32,99.35,26.03,3
4016,56.98,30.45,6.5,54.49,68.48,13.99,2
4017,42.17,18.0,6.47,29.24,33.97,4.73,2
4018,41.75,16.52,7.21,25.39,29.62,4.23,2
4019,38.37,14.86,7.42,21.79,24.65,2.86,2
4020,33.56,17.24,7.3,33.53,37.82,4.29,2
4021,43.57,21.59,7.36,99.91,132.95,33.04,4
4022,63.25,18.24,7.96,247.72,480.15,232.43,3
4023,41.49,20.1,7.26,188.36,349.35,160.99,3
4024,54.54,22.75,6.64,182.0,344.95,162.95,3
4025,86.45,30.32,6.4,161.91,303.12,141.21,3
4026,60.75,37.51,6.49,171.41,330.89,159.48,3
4027,60.29,27.18,5.05,84.97,111.71,26.74,4
4028,94.68,41.16,4.79,72.93,87.66,14.73,3
4029,81.55,45.45,4.54,63.83,73.82,9.99,3
4030,68.08,28.01,4.19,59.43,70.29,10.86,3
4031,60.75,23.65,4.19,54.68,60.88,6.2,3
4032,58.97,24.13,4.14,58.44,68.85,10.41,3
4033,55.0,21.21,4.55,93.73,159.7,65.97,4
4034,59.45,25.93,6.64,317.49,649.24,331.75,4
4035,79.9,68.79,6.51,100.88,168.74,67.86,4
4036,84.14,77.76,7.11,141.03,240.85,99.82,4
4037,87.17,57.66,7.29,129.38,198.57,69.19,3
4038,86.54,42.56,7.33,102.64,140.13,37.49,3
4039,79.23,33.76,6.58,47.62,58.39,10.77,3
4040,67.37,30.89,6.24,33.8,39.67,5.87,3
4041,62.66,24.45,6.49,34.7,40.68,5.98,3
4042,67.36,22.24,6.4,45.95,53.27,7.32,3
4043,72.29,24.78,6.19,90.48,106.54,16.06,3
4044,76.3,20.14,6.86,164.86,266.14,101.28,4
4045,92.03,24.26,6.62,139.47,214.47,75.0,4
4046,103.3,40.14,6.78,186.93,346.11,159.18,4
4047,105.64,56.62,5.97,158.0,294.29,136.29,4
4048,69.31,57.82,5.46,115.81,188.14,72.33,4
4049,71.84,57.81,5.32,98.92,150.37,51.45,4
4050,96.46,53.08,5.12,92.02,137.93,45.91,4
4051,101.95,37.22,4.72,87.6,132.64,45.04,4
4052,100.93,40.63,4.17,70.67,86.87,16.2,4
4053,95.77,45.77,4.21,63.9,72.03,8.13,3
4054,83.85,36.36,4.05,66.78,80.39,13.61,3
4055,71.07,34.1,4.97,79.11,111.25,32.14,3
4056,64.78,30.11,5.1,94.24,153.43,59.19,3
4057,70.66,22.49,4.97,104.25,171.37,67.12,4
4058,86.6,65.88,6.44,43.13,55.68,12.55,3
4059,68.27,42.7,5.36,32.25,40.0,7.75,3
4060,67.62,28.18,4.77,26.61,32.84,6.23,3
4061,71.63,20.95,3.87,22.36,26.01,3.65,3
4062,68.56,14.28,3.95,25.71,29.77,4.06,3
4063,71.24,20.63,3.87,35.26,40.35,5.09,3
4064,72.86,32.52,3.69,41.7,50.54,8.84,3
4065,71.14,30.36,3.92,67.1,96.98,29.88,3
4066,69.13,27.46,4.11,45.7,56.07,10.37,3
4067,61.08,30.4,4.3,45.39,55.71,10.32,3
4068,58.47,32.34,4.23,25.72,29.66,3.94,3
4069,57.56,26.11,4.17,27.53,30.86,3.33,3
4070,55.27,22.87,5.81,28.18,31.95,3.77,3
4071,52.08,19.38,5.93,16.41,17.46,1.05,2
4072,47.88,14.82,5.96,10.51,10.75,0.24,2
4073,44.02,13.41,5.53,9.63,9.73,0.1,2
4074,42.11,15.65,5.67,8.95,9.06,0.11,2
4075,43.57,25.39,5.5,13.39,14.72,1.33,3
4076,36.62,32.57,5.54,17.48,18.21,0.73,2
4077,32.88,25.46,5.61,32.4,35.03,2.63,2
4078,41.6,21.38,5.6,22.65,24.22,1.57,2
